ID	Text	LanguageID	Translation
10575043	Dw i'n gweld bod gen ti dy gitâr efo ti. Wyt ti'n bwriadu chwarae rhywbeth i ni?	2406266	I see you have your guitar with you. Are you planning on playing something for us?
10575045	Dywedodd Tom wrth y detectif heddlu nad oedd yn adnabod y dyn yn y llun.	6793188	Tom told the police detective that he didn't recognize the man in the photo.
10575048	Mae'r bachgen yn dal i gysgu.	2673592	The boy is still sleeping.
10748118	Mae'r arholiad yn anodd.	2002558	The exam is difficult.
10748119	Mae'r arholiad yn rhwydd.	2002557	The exam is easy.
10851784	Mae Tom yn eirafyrddiwr da iawn.	10851607	Tom is a really good snowboarder.
10851813	Mae'r ddinas hon i'r gorllewin o Lundain.	496543	This city is west of London.
10851816	Dw i ddim yn hoffi bwyta tomatos.	10851814	I don't like eating tomatoes.
10851838	Dw i'n hoffi albwmin.	5606467	I like egg whites.
10852432	Dw i'n hoffi'r oriawr hon.	8825743	I like this watch.
10851832	Wyt ti'n gweithio fel trydanwr?	11070724	Do you work as an electrician?
10851811	Dw i'n yfed gwin poeth.	11070725	I am drinking hot wine.
11071176	Ffrind Tom dw i.	1969238	I'm Tom's friend.
11145779	Dw i'n hoffi dy gynffon.	10141523	I like your tail.
11145780	Mae Mary yn dweud bod hi eisiau ennill.	7381531	Mary says she wants to win.
11145787	Rhaid i chi orffen hyn erbyn 2:30.	6221497	You have to finish this by 2:30.
11145802	Maen nhw'n byw yn Baghdad.	7843495	They live in Baghdad.
11145803	Iaith Affricanaidd ydy Berber.	8264905	Berber is an African language.
11145807	Gaeth bag Sami ei atafaelu gan yr heddlu.	6696262	Sami's bag was seized by police.
11145808	Dw i'n coginio'n dda.	1728863	I cook well.
11145810	Roedd Tom yn awyddus i weld Mary.	1877575	Tom was eager to see Mary.
11145817	Wnaethon ni'r rhain ar ben ein hun.	3312873	We made these ourselves.
11145818	Dydy o ddim yn cofio ei gyfrinair.	7387626	He doesn't remember his password.
11145823	Wyt ti'n dal i astudio ar ôl cinio?	6796671	Do you still study after dinner?
11145826	Mae Sami a Layla yn gorwedd draw fan 'na.	6385903	Sami and Layla are both lying over there.
11145827	Clywodd Tom ei rieni yn dadlau.	8246002	Tom heard his parents arguing.
11145828	Wnest ti dalu am y llyfr?	237586	Did you pay for the book?
11145829	Wnaeth o ddreifio adre i Algiers.	8680775	He drove back home to Algiers.
11145830	Mae gen i alergedd i wyau.	10622751	She's allergic to eggs.
11145832	Ti angen cwsg.	1723621	You need sleep.
11145836	Oes rhaid i ti wneud hynny hefyd?	6353403	Do you have to do that, too?
11145841	Dw i'n bwriadu symud i Boston.	5850409	I intend to move to Boston.
11145849	Mae gan Tom a Mary fab.	5485092	Tom and Mary have a son.
11145856	Bendigedig!	433510	Wonderful!
9255313	Yn union!	483280	Precisely!
11145862	Beth bynnag!	491243	Whatever!
11235123	Fe ddysgon ni'r ffyrnigrwydd oddi wrthoch chi.	8908359	We learned violence from you.
10271809	Dw i ddim yn bwyta cig.	1550941	I don't eat meat.
11473077	Mae tad Sami yn dod o'r Aifft.	7156214	Sami's dad is from Egypt.
11473086	Dw i'n dy hoffi di.	410751	I like you.
11473087	Dych chi'n hoffi cerddoriaeth?	386729	Do you like music?
11473088	Wyt ti'n hoffi cerddoriaeth?	386729	Do you like music?
11473097	Rhaid i mi wneud fy ngwaith cartref i cyn amser te.	11473084	I've got to do my homework before teatime.
11473100	Dych chi wedi cael ateb?	11473094	Have you had a reply?
11473101	Wyt ti wedi cael ateb?	11473094	Have you had a reply?
11473110	Dw i'n gwybod bod Tom yn anghwrtais.	6838684	I know Tom was rude.
11473125	Nid yw Tom yn gwylio ffilmiau rhyfel.	4890779	Tom doesn't watch war movies.
11473129	Dydy Tom ddim yn gwylio ffilmiau rhyfel.	4890779	Tom doesn't watch war movies.
11473137	Mae hi'n ysgrifennu erthygl ar bapur newydd yr ysgol.	10861532	She's writing an article for the school newspaper.
11473380	Dy gymydog di ydw i.	11465002	I'm your neighbour.
11473382	Mae ein gwin ar ben.	1893624	We're out of wine.
11473383	Mae fy nhad i'n athro Saesneg.	5126155	My father is an English language teacher.
11473386	Nawr, dw i'n byw yma.	9806480	Now I live here.
11473390	Dw i'n caru'r glaw.	5942303	I love the rain.
11473414	Mae Tom yn gallu siarad Ffrangeg.	2451662	Tom can speak French.
11473423	Mae hi eisiau dŵr.	11472433	She wants water.
11473426	Ceisiaf.	2111768	I'll try.
11473438	Mae e bob amser yn hwyr.	10563164	He's always late.
11473449	Does dim bysellfwrdd Twrceg gyda fi.	4181249	I don't have a Turkish keyboard.
11473453	Beth sy'n digwydd yn y byd?	11462642	What's going on in the world?
11473542	Mae hwn yn argyfwng.	236828	This is an emergency.
11473547	Pryna' i'r llyfr hwn.	11473546	I'll buy this book.
11473551	Dydw i ddim eisiau prynu'r carped hwn.	760556	I don't want to buy this carpet.
11473556	Dydw i ddim yn hoffi pocer yn fawr.	6263090	I don't like poker very much.
11473566	Ydy llenyddiaeth yn wahanol i farddoniaeth?	11473244	Is literature different from poetry?
11473576	Wyt ti erioed wedi ymweld â gwlad dramor?	69429	Have you ever visited a foreign country?
11473577	Dych chi erioed wedi ymweld â gwlad dramor?	69429	Have you ever visited a foreign country?
11473633	Beth wyt ti eisiau astudio yn y brifysgol?	69121	What do you want to study at college?
11473639	Bydd y llyfr hwn yn trawsnewid eich bywyd.	2467049	This book will transform your life.
11473655	Does dim rhaid i chi aros yn yr ysbyty.	281917	You don't have to stay in the hospital.
11473659	Mae Tom wedi gwneud awgrym da.	3127984	Tom made a good suggestion.
11473666	Mae ganddi obsesiwn â llyfrau.	2969018	She's obsessed with books.
11543226	Rhaid i fi fwyta.	2650958	I have to eat.
4201643	Croeso!	4771541	Welcome!
4201643	Croeso!	1198819	You're welcome!
11544077	"Diolch." "Croeso."	1050524	"Thanks." "You're welcome."
11544101	Sut wyt ti, Tom?	37437	How are you, Tom?
10852477	Riga yw prifddinas Latfia.	2639401	Riga is the capital of Latvia.
4201643	Croeso!	3120149	You are welcome!
6443789	Bore da.	2258234	Good morning.
11544346	Prynhawn da!	3552554	Good afternoon!
11544349	Prynhawn da.	499689	Good afternoon.
11544363	Noswaith dda.	333156	Good evening.
11544421	Ydych chi'n siarad Cymraeg?	5871077	Do you speak Welsh?
8115270	‘Dych chi’n siarad Cymraeg?	5871077	Do you speak Welsh?
11544439	Ydych chi'n dysgu Cymraeg?	11544440	Are you learning Welsh?
11544446	Pam ydych chi'n dysgu Cymraeg?	11544447	Why are you learning Welsh?
11544471	Wyt ti’n dysgu Cymraeg?	11544440	Are you learning Welsh?
11544484	Pam wyt ti'n dysgu Cymraeg?	11544447	Why are you learning Welsh?
11550871	Dw i'n byw yn Lloegr.	11550866	I live in England.
11550879	Mae Tom yn byw yn Lloegr.	11550878	Tom lives in England.
11550895	Caerdydd yw prifddinas Cymru.	11550894	Cardiff is the capital of Wales.
11550896	Dw i'n byw yng Nghaerdydd.	11550893	I live in Cardiff.
11550904	Dw i'n byw yng Nghasnewydd.	11550901	I live in Newport.
11556913	Hwyl am nawr.	2167181	Bye for now.
11556943	Ble dych chi'n byw?	370708	Where do you live?
11556956	Ble wyt ti'n byw?	370708	Where do you live?
11557018	Ble mae e'n byw?	292024	Where does he live?
11557035	Ble mae hi'n byw?	3779102	Where does she live?
11557041	Ble mae Tom yn byw?	2647289	Where does Tom live?
11559191	Ble mae’r tŷ bach?	38938	Where's the toilet?
11559191	Ble mae’r tŷ bach?	38937	Where is the toilet?
11559191	Ble mae’r tŷ bach?	976180	Where's the loo?
11559197	Siaradwch yn arafach os gwelwch yn dda.	3259252	Speak more slowly, please.
11559212	Iawn, diolch. A chithau?	9135003	Good, thank you. And you?
11559213	Iawn, diolch. A tithau?	9135003	Good, thank you. And you?
11559232	Un o ble dych chi?	370703	Where are you from?
11559233	Un o ble wyt ti?	370703	Where are you from?
11559257	Rydw i'n wedi blino iawn.	854452	I am very tired.
11560699	Helô!	373330	Hello!
11560701	Helô.	1858850	Hello.
11560708	Bwrw hen wragedd â ffyn.	384559	It's raining cats and dogs.
11560711	Pob lwc.	239431	Good luck.
7769271	Diolch yn fawr!	1564	Thank you very much!
11560723	Diolch yn fawr.	1839560	Thank you very much.
11568289	Dim brys.	1839564	There's no rush.
11568289	Dim brys.	2462060	There is no rush.
1494702	Penblwydd Hapus!	5229053	Happy Birthday!
11568340	Welai chi wedyn!	360558	See you later!
11568341	Welai di wedyn!	360558	See you later!
11568342	Welai di wedyn.	1841588	See you later.
11568343	Welai chi wedyn.	1841588	See you later.
11568458	Dw i ddim yn siarad Cymraeg.	11568459	I don't speak Welsh.
11572579	Beth ydy dy enw di?	408293	What's your name?
11572580	Beth ydy'ch enw chi?	408293	What's your name?
11572579	Beth ydy dy enw di?	70623	What is your name?
11572580	Beth ydy'ch enw chi?	70623	What is your name?
11572584	Mwynhewch eich bwyd.	2569477	Bon appetit.
11572593	Dw i ddim yn gwybod.	349064	I don't know.
11572595	Wn i ddim.	349064	I don't know.
11572601	Dw i'n deall.	433468	I understand.
11572602	Dw i'n deall!	4763460	I understand!
11572609	Blwyddyn Newydd Dda!	361350	Happy New Year!
11572611	Blwyddyn newydd dda.	7678233	Happy new year.
6443794	Hwyl!	516745	Goodbye!
11585525	Wnewch chi ail adrodd yn fwy araf, os gwelwch yn dda?	11585526	Can you please repeat that slowly?
11585527	Wnei di ail adrodd yn fwy araf, os gwelwch yn dda?	11585526	Can you please repeat that slowly?
11585528	Wnei di ail adrodd yn fwy araf plîs?	11585526	Can you please repeat that slowly?
11593645	Dyw fy chwaer ddim yn gweithio ar hyn o bryd.	11593646	My sister isn't working at the moment.
11593648	Beth fyddwch chi'n wneud penwythnos nesa?	11593650	What will you be doing next weekend?
11593651	Dw i byth yn gyrru i siop y gornel.	11593652	I never drive to the corner shop.
11593654	Dw i erioed wedi chwarae criced.	11593655	I have never played cricket.
11593659	Faswn i byth yn dringo Mynydd Etna.	11593660	I would never climb Mount Etna.
11593663	Dw i'n meddwl ei fod e'n gymhleth.	11593664	I think that it is complicated.
11593667	Dw i'n meddwl bod y ffilm yn ddifyr.	11593668	I think that the film is entertaining.
11593671	Mae S4C yn dweud bydd hi'n wlyb yfory.	11593672	S4C says it will be wet tomorrow.
11593673	Efallai basech chi'n hoffi dod hefyd.	11593674	Perhaps you would like to come, too.
11649230	Dwi’n siarad dim ond tipyn bach o Cymraeg.	11649227	I only speak a little bit of Welsh.
11649233	Dwi’n siarad dim ond tipyn bach o Saesneg.	11649226	I only speak a little bit of English.
11649247	Dwi'n llyseuwr.	2111671	I'm vegetarian.
11649251	Dwi'n llyseuwraig.	2111671	I'm vegetarian.
11649247	Dwi'n llyseuwr.	1880029	I am vegetarian.
11649247	Dwi'n llyseuwr.	367935	I am a vegetarian.
11649247	Dwi'n llyseuwr.	1661965	I'm a vegetarian.
11649251	Dwi'n llyseuwraig.	1880029	I am vegetarian.
11649251	Dwi'n llyseuwraig.	367935	I am a vegetarian.
11649251	Dwi'n llyseuwraig.	1661965	I'm a vegetarian.
11572584	Mwynhewch eich bwyd.	4430565	Enjoy your food.
11649283	Mae hi'n un o'r gloch.	618980	It's one o'clock.
11649291	Mae hi'n dri o'r gloch.	2714672	It's three o'clock.
11650152	Ble mae'r ffordd allan?	687648	Where is the exit?
11650152	Ble mae'r ffordd allan?	2270189	Where's the exit?
11830585	Beth ydy hwn?	413821	What's this?
11831212	Hoffwn i gael peint o Guinness.	11831208	I'd like to have a pint of Guinness.
11831223	Ydych chi'n hoffi bwyd yr Eidal?	2207428	Do you like Italian food?
12033240	Gweithiwr dw i.	12031195	I am a worker.
12033249	Wyt ti'n hoffi siocled?	2800637	Do you like chocolate?
12046037	Dw i'n darllen ei lyfrau e.	7309706	I'm reading his books.
12046039	Dw i'n darllen ei llyfrau hi.	7309717	I'm reading her books.
12078865	Dan ni ddim yn yfed llaeth.	2273802	We don't drink milk.
12078872	Dan ni'n gwneud hyn bob dydd Llun.	4889760	We do this every Monday.
12093717	Mae Tom yn ifanc eto.	3402263	Tom is still young.
12112176	Ble maen nhw?	1886646	Where are they?
12132485	Ble mae dy gadair di?	11911343	Where is your chair?
12140894	Gwnaeth o brynu het.	288289	He bought a hat.
11473550	Pryni di'r llyfr heddiw.	12153263	You will buy the book today.
12278049	Dydy Vera ddim yn gallu cysgu.	12249300	Vera can't sleep.
12147024	Mi wnes i brynu llefrith yn yr archfarchnad heddiw.	12391364	I bought milk at the supermarket today.
11473548	Mae'r llyfr hwn yn Saesneg.	12419110	This book is in English.
8118037	Dw i'n aros i'r golau newid.	2539694	I'm waiting for the light to change.
11473543	Dw i'n caru fy swydd.	1199438	I love my job.
11473405	Mae gan yr actores enw hardd iawn.	46589	The actress has a very beautiful name.
11473544	Wyt ti'n mwynhau dy swydd?	8388971	Do you enjoy your job?
8118067	Nid oes tân heb fwg.	12425804	There's no fire without smoke.
11473669	Dwyt ti ddim yn gallu ennill arian heb weithio.	12425809	You can't earn money without working.
12558924	Dw i'n hoffi ei gath o.	5165283	I like his cat.
12558925	Dw i'n hoffi ei chath hi.	5165284	I like her cat.
6890034	Mae astudio iaith dramor yn anodd.	924165	Studying a foreign language is hard.
6890030	Diolch, Yukina.	67369	Thanks, Yukina.
6889968	Ydych chi'n hoffi gyrru?	877483	Do you like to drive?
6889967	Wyt ti'n hoffi gyrru?	877483	Do you like to drive?
6889951	Dw i'n hoffi hwn.	2245943	I like this.
6889939	Mae'r tywydd yn oer.	1766684	The weather is cold.
6889937	Mae'r bachgen yn prynu ci.	5366100	The boy is buying a dog.
6889936	Mae hi eisiau dawnsio.	671758	She wants to dance.
6889932	Mae gen i gi mawr.	253213	I have a big dog.
6889928	Dw i methu nofio.	1140183	I can't swim.
4748860	Mae'r te yn rhy oer.	8250662	The tea is too cold.
12885115	Pam wnest ti ysgrifennu'r llyfr hwn?	6049093	Why did you write this book?
12885116	Pam wnaeth hi ysgrifennu'r llyfr hwn?	7457760	Why did she write this book?
12885125	Meddyg yw ei fab.	12871548	His son is a doctor.
12885126	Meddyg yw ei mab.	12871544	Her son is a doctor.
12915401	Mae gynnon ni ddwy gath ddu.	12911146	We have two black cats.
12936436	Pam nid oes gan Tom gariad?	3428573	Why doesn't Tom have a girlfriend?
12970692	Efallai bod chi’n iawn.	17224	You may be right.
12970694	Efallai fod ti’n iawn.	17224	You may be right.
13065089	Does dim moddion yn erbyn twpdra.	1370104	There's no cure for stupidity.
6890001	Mae hi'n rhy hwyr.	1894557	It's too late.
6890001	Mae hi'n rhy hwyr.	456133	It is too late.
6889988	Dw i ar goll.	455833	I'm lost.
6889979	Ble mae'r ysbyty?	2063647	Where is the hospital?
6889979	Ble mae'r ysbyty?	2254663	Where's the hospital?
6889977	Ble mae'r menyn?	4889481	Where is the butter?
6889976	Dw i'n hoffi plant.	8820676	I like kids.
6889974	Dw i'n hoffi gweithio.	2245946	I like working.
6889961	Mae hi'n heulog.	3662960	It's sunny.
6889935	Dyweda rhywbeth!	1658103	Say something!
6889927	Mae'n rhaid i mi redeg.	2280304	I have to run.
6889927	Mae'n rhaid i mi redeg.	2359766	I've got to run.
6889927	Mae'n rhaid i mi redeg.	2245994	I must run.
6889922	Mae'n well gen i Saesneg.	5129420	I prefer English.
6889918	Dw i'n hoffi gwrando ar gerddoriaeth glasurol.	62946	I like to listen to classical music.
6889914	Dydyn nhw ddim yn dod.	3181089	They are not coming.
6889914	Dydyn nhw ddim yn dod.	2243634	They're not coming.
8117962	Dw i jyst ddim yn dy hoffi di.	7864156	I just don't like you.
8115242	Ai dyma’r ffordd iawn i’r amgueddfa?	282557	Is this the right way to the museum?
7590334	Cath ydy honno?	67092	Is that a cat?
8117984	Mae Tom a fi wedi bod yn ffrindiau am flynyddoedd.	5228811	Tom and I have been friends for years.
8118019	Arhoswch gyda ni.	660408	Stay with us.
7769262	Eto?	1598991	Again?
8118136	Mae'n wyth o'r gloch.	2714675	It's eight o'clock.
7769277	Mae’n boeth.	423405	It's hot.
11977576	Ydych chi'n hoffi'r ddinas hon?	1641998	Do you like this city?
8115243	Pryd dechreuwch chi?	2647296	When will you start?
8115243	Pryd dechreuwch chi?	2892752	When will you begin?
8109603	Wyt ti’n hoffi caws?	3825773	Do you like cheese?
8117926	Ydych chi erioed wedi canu mewn Ffrangeg?	2451536	Have you ever sung in French?
8118001	Dw i ddim yn gwybod beth wnaeth Tom gyda hi.	2318338	I don't know what Tom did with it.
8118054	Mae o wastad yn bwyta wyau heb halen a phupur.	1446094	He always eats eggs without salt and pepper.
8118124	Mae hi'n brydferth.	410244	She is beautiful.
8118038	Dydy hi ddim yn mynd i ddigwydd i Tom.	3129588	It's not going to happen to Tom.
8118122	Dw i'n bwyta afalau'n aml.	5101597	I often eat apples.
8118044	Mae gan Barbie wallt melyn a llygaid glas.	4935937	Barbie has blond hair and blue eyes.
8118011	Mae hi eisiau bod yn arwres.	382918	She wants to be a heroine.
8118110	Des i allan o'r tacsi.	254926	I got out of the taxi.
8118017	Ga' i fynd adref?	256787	May I go home?
1963989	Dydw i ddim eisiau brechdanau.	253865	I don't want any sandwiches.
8117834	Beth wyt ti'n 'neud heddiw?	1007952	What are you doing today?
8118116	Pwy sy' bia'r bwyd yma?	871752	Whose food is this?
1963981	Ble mae'r safle bws?	620691	Where is the bus stop?
7590342	Nid yw fy nghydwybod yn lân.	7590353	My conscience is not clean.
8118133	Es i i Lundain.	2629261	I went to London.
8118132	Aethon ni i Lundain.	2669988	We went to London.
8118071	Lle rhoddaist dy agoriad?	3271490	Where did you put your key?
8118051	Beth newidiodd ei meddwl?	6602390	What changed her mind?
8109600	Rhaid i ni stopio.	2549433	We have to stop.
8095985	Mae morfilod yn famaliaid.	5619999	Whales are mammals.
7769273	Dwi ddim yn gwybod.	349064	I don't know.
7590336	Roedd gen' i gath.	2399176	I had a cat.
6890234	Mae Tom yn astudio.	2236865	Tom is studying.
3138757	Ble mae'i dŷ?	481894	Where is his house?
3138754	'Rwyf tu ôl iddo.	403370	I'm behind him.
3138753	Nid oes cwrw yma.	423144	There's no beer here.
3138747	Ble mae'i thŷ?	481895	Where is her house?
8118120	Ai ti brynith y bwyd?	873153	Is it you who'll buy the food?
8118109	Beth wyt ti'n wneud?	16492	What are you doing?
8118106	Mae ganddyn nhw ddwy ferch.	305084	They have two daughters.
8118104	A siaredir Saesneg yng Nghanada?	26296	Is English spoken in Canada?
8118103	Dw i'n dechrau yfory.	4300488	I begin tomorrow.
8117997	Mae Tom yn fy mhrofi i.	2273539	Tom is testing me.
8118024	Mae fy ngŵr yn ddyn da.	2230333	My husband is a good man.
8118032	Does gen' i ddim tocyn eto.	5850054	I don't have a ticket yet.
8118078	Mae Brwsel yn brifddinas Gwlad Belg.	450143	Brussels is the capital of Belgium.
8118112	Mae o'n gwneud rhywbeth yno.	871644	He's doing something there.
8118112	Mae o'n gwneud rhywbeth yno.	8250656	He does something there.
8118129	Ydw i'n ffrind i ti?	2684430	Am I your friend?
8115248	Mae enw’r ferch yn f’atgoffa o’m dyddiau hapus yn yr ysgol.	46488	The girl's name reminds me of my happy school days.
8118127	Dw i'n dod o Dwrci.	1389490	I'm from Turkey.
8118125	Mae dwy gath gen' i.	2412739	I have two cats.
8118119	Heddiw ddaethon nhw?	873158	Did they come today?
8118075	Cer i helpu dy fam.	5998324	Go help your mother.
8118070	Dw i wedi bod i'r UDA ddwywaith.	253005	I have been to the U.S. twice.
8118063	Cadwch nhw.	2111633	Keep them.
8118065	Doedd Tom ddim yn gwybod bod bleiddiau yn yr ardal.	7507118	Tom didn't know that there were wolves in the area.
8118059	Penderfynom beidio â gwneud hynny.	6824022	We decided not to do that.
8118056	Mae Tom yn gyfrifol am y ddamwain hon.	1024881	Tom is responsible for this accident.
8118016	Hoffwn wybod beth yw hi.	2396173	I'd like to know what it is.
8118018	Cawsom wared o'r llygod yn ei dŷ.	396196	We got rid of the mice in his house.
8118004	Mae gennym ddigon o ddŵr.	1276148	We have enough water.
8117989	Pa mor flinedig wyt ti?	3568094	How tired are you?
8117986	'Roedd hi'n goch fel tomato.	5006942	She was red like a tomato.
8117979	Mae Tom yn gwybod lle ydw i.	3023490	Tom knows where I am.
8117966	Dw i'n eitha' styfnig.	4999953	I'm pretty stubborn.
8117966	Dw i'n eitha' styfnig.	5975514	I'm quite stubborn.
8117964	Bydd yn digwydd yn fuan.	4937933	It'll happen soon.
8117961	Naddo, dydy o ddim wedi dweud dim amdano.	3758654	No, he hasn't said anything about it.
8117950	Byddant yn goroesi.	2025440	They will survive.
8117944	O le 'dych chi'n dod?	370703	Where are you from?
8117928	Mae gan Tom ddwylo mawrion.	6274555	Tom has large hands.
8117913	Neb ond Tom wnaeth hynny.	6220513	No one but Tom did that.
8117907	Gyda phwy wyt ti'n chwarae tenis?	9807032	Who do you play tennis with?
8117832	Dydw i ddim yn dwpsyn!	8117830	I'm not an idiot!
8115267	Dw i’n dysgu Cymraeg.	5922032	I'm learning Welsh.
8050205	Mae hi'n edrych arnom.	2438588	She's looking at us.
8050202	Dydw i ddim yn cysgu.	2248179	I'm not sleeping.
7769290	Faint ydy dy oed di?	436243	How old are you?
7769281	Dwi’n byw ym Melffast.	3604001	I live in Belfast.
7769283	Dyma fy nghyfrifiadur.	2346862	This is my computer.
7769269	Dwi’n hapus.	1872056	I'm happy.
1978984	Mae'n rhaid i mi brynu blodau i'm cariad.	1978985	I have to buy flowers for my girlfriend.
1976667	Prynais gar yn Neri ddoe.	873050	I bought a car in Derry yesterday.
1963688	Dydi hi ddim yn dda i orfwyta.	7197792	It isn't good to overeat.
8118098	Ac 'nawr?	397570	And now?
8118033	Gan fod yn bwrw glaw, arhosais adref.	603452	Since it was raining, I stayed home.
8115207	Mae’r dŵr yn lân.	2977196	The water is clean.
8115207	Mae’r dŵr yn lân.	8115208	The water's clean.
8115206	Mae o’n byw yn Lloegr.	3176252	He lives in England.
8115245	Am ferch ddel!	2270105	What a pretty girl!
8109619	Dw i’n gyrru.	2283728	I'm driving.
8118079	Dydyn nhw ddim yn siŵr eu bod nhw'n barod.	7475956	They aren't sure they're ready.
8118079	Dydyn nhw ddim yn siŵr eu bod nhw'n barod.	7475763	They're not sure they're ready.
8118079	Dydyn nhw ddim yn siŵr eu bod nhw'n barod.	7474361	They're not sure that they're ready.
8118114	Mae dyn wrth y drws sy' eisiau siarad efo ti.	871631	There's a man at the door who wants to talk to you.
8118114	Mae dyn wrth y drws sy' eisiau siarad efo ti.	8264083	There's a man at the door who wants to speak with you.
6890112	Dydy hi ddim yn rhy anodd i ddysgu Ffrangeg.	7197306	It isn't too difficult to learn French.
8118093	Bydd o'n ysgrifennu llythyr.	299226	He will be writing a letter.
8115241	Hoffwn i fyw yn Efrog Newydd.	255340	I'd like to live in New York.
8118096	Gwelaf dy gath yn yr ardd.	278465	I see your cat in the garden.
8118081	Dw i ddim yn siŵr bod Tom yn hoffi hynny.	7221729	I'm not sure that Tom likes that.
8117924	Ni ddywedaist ddim wrth Tom, naddo?	3202556	You didn't tell Tom anything, did you?
8109614	Pam wyt ti eisiau gadael?	2954212	Why do you want to leave?
13211633	Mae dy chwaer di'n cysgu.	3733862	Your sister's sleeping.
13248850	Mae Tom yn cefnogi Abertawe.	13248849	Tom supports Swansea.
13248851	Tom yn cefnogi Abertawe.	13248849	Tom supports Swansea.
13300685	Roedd y cyrri’n flasus iawn.	13300680	It was proper lush, that curry.
13300687	Roedd y cyrri’n flasus dros ben.	13300680	It was proper lush, that curry.
13420157	Ar 24 Awst, mae Wcráin yn dathlu ei hannibyniaeth.	13418578	On August 24, Ukraine celebrates its independence.
